FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170101;0000;21,7269;;;
180101;0000;17,7948;;;
190101;0000;20,4903;;;
200101;0000;20,094;;;
210101;0000;22,9432;;;
220101;0000;22,9359;;;
230101;0000;24,2542;;;
240101;0000;19,3921;;;
250101;0000;16,9038;;;
260101;0000;8,83486;;;
