FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140101;0000;17,9481;;;
150101;0000;18,6423;;;
160101;0000;18,9556;;;
170101;0000;16,641;;;
180101;0000;17,6992;;;
190101;0000;17,1057;;;
200101;0000;15,1944;;;
210101;0000;17,4488;;;
220101;0000;15,2006;;;
230101;0000;16,3636;;;
240101;0000;14,169;;;
250101;0000;14,9248;;;
260101;0000;16,1361;;;
