FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
220101;0000;16,1337;;;
230101;0000;16,9382;;;
240101;0000;15,7346;;;
250101;0000;13,4118;;;
260101;0000;12,7254;;;
