FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100101;0000;;;49,4206;
110101;0000;;;30,5876;
120101;0000;;;46,1071;
130101;0000;;;22,1962;
140101;0000;;;13,3773;
150101;0000;;;20,6125;
160101;0000;;;23,9621;
170101;0000;15,7259;;18,9043;
180101;0000;19,3057;;;
190101;0000;14,6961;;;
200101;0000;13,6676;;;
210101;0000;14,5462;;;
220101;0000;13,6947;;;
230101;0000;12,1232;;;
240101;0000;13,6932;;;
250101;0000;12,3324;;;
260101;0000;11,1972;;;
