FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150101;0000;;;;
160101;0000;;;;
170101;0000;35,5747;;;
180101;0000;26,4118;;;
190101;0000;22,3785;;;
200101;0000;17,4079;;;
210101;0000;21,0899;;;
220101;0000;20,4202;;;
230101;0000;21,1236;;;
240101;0000;24,1532;;;
250101;0000;22,1412;;;
260101;0000;20,1467;;;
