FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200101;0000;;;35,7217;
210101;0000;;;24,0288;
220101;0000;;;28,7086;
230101;0000;;;31,3294;
240101;0000;;;32,4618;
250101;0000;;;35,5515;
260101;0000;;;32,954;
