FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170101;0000;21,7448;;;
180101;0000;21,365;;;
190101;0000;21,5426;;;
200101;0000;19,2147;;;
210101;0000;21,9683;;;
220101;0000;20,1755;;;
230101;0000;23,8095;;;
240101;0000;21,7649;;;
250101;0000;19,231;;;
260101;0000;20,3448;;;
