FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100101;0000;;;;
110101;0000;;;67,3168;
120101;0000;;;;
130101;0000;;;;
140101;0000;;12,6974;;
150101;0000;16,3652;;11,7593;
160101;0000;16,333;;;
170101;0000;13,0448;;;
180101;0000;20,2225;;;
190101;0000;15,5014;;;
200101;0000;13,4497;;;
210101;0000;16,1137;;;
220101;0000;15,3718;;;
230101;0000;16;;;
240101;0000;15,1629;;;
250101;0000;11,7912;;;
260101;0000;11,9931;;;
