FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190101;0000;8,08169;;;
200101;0000;8,13764;;;
210101;0000;8,4073;;;
220101;0000;8,29609;;;
230101;0000;8,54444;;;
240101;0000;6,53498;;;
250101;0000;18,5666;;;
260101;0000;;19,2412;;
