FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200101;0000;;11,6647;;
210101;0000;;11,4626;;
220101;0000;;7,49714;;
230101;0000;;7,29552;;
240101;0000;;9,16193;;
250101;0000;;8,55891;;
260101;0000;;6,84034;;
