FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140101;0000;12,1739;;;
150101;0000;11,6334;;;
160101;0000;9,15407;;;
170101;0000;8,38824;;;
180101;0000;9,68769;;;
190101;0000;11,9078;;;
200101;0000;9,53521;;;
210101;0000;10,6917;;;
220101;0000;10,7799;;;
230101;0000;11,4062;;;
240101;0000;11,0388;;;
250101;0000;10,9035;;;
260101;0000;8,76786;;;
