FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200101;0000;5,70219;;;
210101;0000;5,48753;;;
220101;0000;5,6546;;;
230101;0000;5,59777;;;
240101;0000;4,91824;;;
250101;0000;3,91692;;;
260101;0000;5,04464;;;
