FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090101;0000;28,5137;;;
100101;0000;25,2132;;;
110101;0000;24,9465;;;
120101;0000;23,3169;;;
130101;0000;24,5368;;;
140101;0000;29,0841;;;
150101;0000;31,0029;;;
160101;0000;29,1038;;;
170101;0000;28,0857;;;
180101;0000;27,0458;;;
190101;0000;25,7847;;;
200101;0000;22,4333;;;
210101;0000;28,9086;;;
220101;0000;;;;
