FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
220101;0000;21,3435;;;
230101;0000;27,4543;;;
240101;0000;21,8249;;;
250101;0000;22,0678;;;
260101;0000;19,1618;;;
